NU_ANO_SAEB|CO_UF|CO_MUNICIPIO|IN_CAPITAL|IN_PREENCHIMENTO|CO_TRATAMENTO|DT_PREENCHIMENTO|MG1Q01|MG1Q02|MG1Q03|MG1Q04|MG1Q05|MG1Q06|MG1Q07|MG1Q08_A|MG1Q08_B|MG1Q08_C|MG1Q08_D|MG1Q08_E|MG1Q08_F|MG1Q08_G|MG1Q09|MG1Q10|MG1Q11|MG1Q12|MG1Q13|MG2Q01|MG2Q02|MG2Q03|MG2Q04|MG2Q05|MG2Q06|MG2Q07|MG2Q08|MG2Q09|MG2Q10|MG2Q11|MG2Q12|MG2Q13|MG2Q14|MG2Q15|MG2Q16|MG2Q17|MG2Q18|MG2Q19|MG2Q20|MG2Q21|MG2Q22|MG2Q23|MG2Q24|MG2Q25|MG2Q26|MG2Q27|MG2Q28|MG2Q29|MG2Q30|MG2Q31|MG2Q32|MG2Q33|MG2Q34|MG2Q35_A|MG2Q35_B|MG2Q35_C|MG2Q35_D|MG2Q35_E|MG2Q35_F|MG2Q35_G|MG2Q35_H|MG2Q35_I|MG2Q35_J|MG2Q36|MG2Q37|MG2Q38|MG2Q39|MG2Q40|MG2Q41|MG2Q42|MG3Q01|MG3Q02|MG3Q03|MG3Q04|MG3Q05|MG3Q06|MG3Q07|MG3Q08|MG3Q09|MG3Q10|MG3Q11|MG3Q12|MG3Q13|MG3Q14|MG3Q15|MG3Q16|MG3Q17|MG3Q18|MG3Q19|MG3Q20|MG3Q21|MG4Q01|MG4Q02|MG4Q03|MG4Q04|MG4Q05|MG4Q06|MG4Q07|MG4Q08|MG4Q09|MG4Q10|MG5Q01|MG5Q02_A|MG5Q02_B|MG5Q02_C|MG5Q02_D|MG5Q02_E|MG5Q02_F|MG5Q02_G|MG5Q03|MG5Q04_A|MG5Q04_B|MG5Q04_C|MG5Q05_A|MG5Q05_B|MG5Q05_C|MG5Q05_D|MG5Q05_E|MG5Q05_F|MG5Q05_G|MG5Q06|MG5Q07_A|MG5Q07_B|MG5Q07_C|MG5Q07_D|MG5Q07_E|MG5Q07_F|MG5Q07_G|MG5Q07_H|MG5Q07_I|MG5Q08|MG6Q01|MG6Q02|MG6Q03|MG6Q04|MG6Q05_A|MG6Q05_B|MG6Q05_C|MG6Q05_D|MG6Q06|MG6Q07|MG6Q08_A|MG6Q08_B|MG6Q08_C|MG6Q08_D|MG6Q08_E|MG6Q08_F|MG6Q08_G|MG6Q08_H|MG6Q09_A|MG6Q10|MG7Q01
2021|35|3549805|0|1|0|01DEC2021|B|47|C|B|E|B|A||B|||||||22|1|A|B|A|A|B|A|A|102|A|A|A|A|A|A|A|Organizações da Sociedade Civil parceiras para oferta de atividades de contraturno escolar, ETEC Philadelpho Gouvea Neto, Projeto Guri, Secretaria Municipal de Trânsito, Transporte e|B|B|B|B|B|B|A|Ingresso somente por Concurso público. A escolha de sede ou local de trabalho segue o disposto no Plano de Cargos, Carreiras e Salários específico para Educação que leva em consideração tempo de serviço, titulação, cursos de formação e aprovação em concursos na área.|A|A|A|B|A|A|A|A|A|A|A|Relações étnico-raciais, ensino de música na escola e arte.|||C|D||F||||||A|A|A|A|A|A|A|8|A|A|A|A|A|A|B||A|B|B|A|A|B|B|A|A|A|A|A|A|B|10|A|A|A|A|B||A|A|B|C||E|||A||B|C|||||E|||A|A|B|||E|F|G|H|I|Avaliação diagnótica em rede, acompanhamento nas escolas.|B|A|A|B||B|C||B|A|A||C|D||||||B|
2021|35|3549904|0|1|0|15OCT2021|A|48|A||D|A|A|A||C||E||||23|1|A|B|A|A|A|A|A|318||A|A|A|A|A|B||A|B|A|A|A|B|B||A|A|A|A|A|A|A|A|A|B|B|||B||||F||H||||A|A|A|A|A|B|A|22|A|A|A|A|A|A|A|A|A|A||||||||||A|A|B|52|A|A|A|A|A||A|A|B|C||E||G|A||B|C|||C|||||A|A|B|C|D|E|F|G|H|||A|A|A|A|A|B|C||A|A|A|B|C|D|E|||||B|Sem considerações
2021|35|3549953|0|1|0|17OCT2021|B|52|A|B|D|A|A|A||||||||9||A|B|A|A|B|A|A|8|A|B|B|B|A|B|B||A|A|B|A|A|B|A|Designação de servidores do Quadro do Magistério Municipal, avaliados o perfil para o cargo.|A|B|B|B|B|A|B|B|B|B|A|Formação para o desenvolvimento das Competências Socioemocionais||B||D||||||||B|A|A|B|A|B|A|0|A|A|B|A|B|A|A|A|B|B||||||||||A|A|B|1|A|A|B|A|A|A|B||||||||B|||||||||||A|A|B|||E||G|H|||B|A|A|C|A|B|C||A|A|A|B|C|D|E|||||B|Não há sugestão.
2021|35|3550001|0|1|0|15OCT2021|A|58|A|B|D|A|A|A||C||E|F|||20|2|A|A|B|A|B|A|B|8|A|A|A|A|A|A|||A|A|A|A|A|B|A|Aprovação em processo seletivo simplificado da Secretaria da Educação|A|A|A|A|A|A|B|B|B|B||||||D|E||G|||||A|A|A|A|A|B|A|0|A|B|A|A|B|A|A|A|B|B||||||||||A|A|B|0|A|B|A|A|A|A|A|A|B|||E||G|A||B|C||||||F||A|||||||||||C|A|A|A|A|B|C|D|A|A|A|B|C|D||||||B|Se há  acesso a investimentos do FNDE às escolas com maior e menor índice no IDEB, pois hoje só as de menor índice são priorizadas e nesse questionário não é consultado.
2021|35|3550100|0|1|0|14OCT2021|A|68|A|B|F|A|A||B|||||||30|5|A|B|A|A|B|A|A|15|B|A|A|A|A|A|A|Universidade Estadual Paulista - UNESP.Khan Academy.Nova Escola.Fundação Lemman.Instituto Anglicano.CADES - Tênis para todos.|B||||||A|Concurso Público|A|A|A|B|A|A|A|A|A|A|B|||B||||F|G|||||A|A|A|B|A|B|A|2|A|A|A|B|B|A|A|A|A|B|A|A|A|B|B|A|A|A|A|A|A|B|3|A|A|A|B|A|A|A|A|B|C||E|||A|A|B|||||D||||A||B||D|E||G||||C|A|A|C|||C||A|A||B|C||E|||||B|
2021|35|3550209|0|1|0|10NOV2021|B|46|A|B|D|A|A|A||C|D|E||||26|2|A|B|A|A|B|A|A|18|A|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso Público, obedecendo os critérios elencados na Lei de Diretrizes e Base|A|B|A|A|A|B|B|B|A|B|A|Recuperação da Aprendizagem; Socioemocional||B|C|D||||||||B|A|A|A|A|B|A|1|B|A|A|A|B|A|B||A|B|B|A|B|B|B|B|B|B|B|A|A|B|5|B|A|A|A|B||A|A|B|C||E|||A|A|B|C|||||E|||A|||C|D||F|G|H|||B|B|B|B||B|||A|A||||||||||A|Em  questões incluir o campo NÃO SE APLICA.
2021|35|3550308|1|1|0|30NOV2021|A|43|A|B|D|B|A|||||||G||10|1|A|B|A|A|A|A|A|480|A|A|A|A|A|A|A|MP, TCM, Secretarias Municipais|B|B|B|B|B|B|A|Concurso de acesso|A|A|A|A|A|B|A|A|A|A|A|Currículo da Cidade de São Paulo.Educação Étnico racial||B|||E|F||||||A|A|A|A|A|A|A|10|A|A|A|A|A|A|A|A|A|B|B|A|B|B|B|A|B|A|A|A|A|B|20|A|A|A|A|A|A|A||B||||||A||B|C|||||E|||A|A|B|||||||||B|A|A|A||B|||A|A|A|B|C|||||||B|Mais rapidez nos resultados
2021|35|3550407|0|1|0|27DEC2021|B|46|A||D|A|A|A||C|D|E||G|Docente Ensino Médio - Rede Estadual|25|1|A|B|A|A|A|A|A|||||||||||||||||||||||||||||||||||||||||||||||A|200|A|A|A|A||A|A|A|B|B||||||||||A|B|B|300|A|A|A|A|A|A|A|A|B|C||E|||A|A|B|C||||D||||A||B|C|D||F|G|H|||C|A|A|C|A|B|C||A|A|A||C|||||||B|Incluir questões sobre a Educação Inclusiva
2021|35|3550506|0|1|0|18OCT2021|B|57|A|B|C|A|A|A||C||E||||30|9|A|B|B|A|B|A|B|3|A|A|A|A|A|A|B||A|B|B|B|B|B|B||A|A|A|B|A|A|A|B|B|B|B|||B|||E||G|||||A|A|A|A|A|A|A|1|A|A|A|A|A|A|A|A|A|A|B|A|B|B|B|B|B|B|A|A|B|A|1|A|A|A|A|A|A|A|A|B|C||E|||A||B|||||D||||A||B|C||E|F|G||||C|A|A|B||B|C||A|A|||C|D|||G|||B|não há questão relacionada ao HTPC (horário de Trabalho Pedagógico Coletivo) e nem sobre grade curricular.
2021|35|3550605|0|1|0|23NOV2021|A|46|A|B|D|A|B|||||||||||A|B|A|A|B|A|A|23|B|A|B|B|B|A|B||B|B|B|B|B|B|A|Concurso Público|A|A|A|B|A|A|A|A|B|A|A|Atualização - Socioemocional||||D|||G|H||||B|A|B|B|B|B|A|5|A|A|B|A|B|A|A|A|B|B||||||||||A|A|B|9|A|A|B|A|A|A|A|A|B|||E|||B|||||||||||A|A|B|||||||||B|A|A|B|A|B|C||B|A|A|B|C|D||||||B|Atende os objetivos - claro e objetivo,
2021|35|3550704|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3550803|0|1|0|18OCT2021|B|70|A|B|C|A|A|A|B|C|D|||||30|2|A|B|B|A|B|A|B|5|A|A|A|A|A|A|A|Rotary Clube, CIGRA|A|B|B|B|B|A|B||A|A|A|A|A|B|B|A|A|B|B|||B||D|E|||||||A|A|B|B|B|B|A|1|A|A|A|B|B|A|B||B|B||||||||||A|B|B|1|B|A|A|B|B||A|A||||E|||A|A|B|||||D||||A|A|B|C||E|F|G|H|||A|A|A|C||B|||A|A|A|B|C|D||||||B|Questionário suficiente.
2021|35|3550902|0|1|0|14OCT2021|B|42|A|B|C|A|A|A|||D|||||22|5|A|B|B|A|A|A|B|3|B|A|A|A|A|A|||A|A|B|B|A|B|||A|A|A|A|A|A|A|A|A|A|A|SAÚDE EMOCIONAL DOS PROFISSIONAIS DA EDUCAÇÃO||B||D|||||I|||A|A|A|A|A|A|A|18|A|A|A|A|A|A|A|A|B|B||||||||||A|B|B|35|A|A|A|A|A|A|A|A|B|C||E|||A|A|B||||C|||||A|||||||||||C|A|A|C|A|B|||A|A|A|B|C|D|E|||||B|
2021|35|3551009|0|1|0|01DEC2021|B|41|A|B|D|A|A|A||C|D|E||||7||B|B|A|A|B|A|A|135|A|A|A|A|A|A|B||B|A|B|A|A|B|B||A|A|A|A|B|A|A|A|A|B|B||A|B|||||||I|||A|A|A|A|A|B|A|8|A|A|A|A|A|B|A|A|A|B|A|A|A|A|B|B|B|A|A|A|B|B|60|A|A|A|A|A|A|A|A|B||||||B|||||||||||A|A|B|||||||||B|A|A|B|A|B|C||A|A|A|B|C|||||||A|Não.
2021|35|3551108|0|1|0|11NOV2021|B|56|A|B|D|A|A|A||C|D|||||30|3|A|B|B|A|B|A|A|7|B|A|A|A|A|A|B||B|B|B|B|B|B|A|CONCURSO PÚBLICO|A|B|A|A|B|A|B|A|B|B|B|||||D|||G||I|||B|A|B|A|A|B|A|0|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|0|A|A|A|A|A||A|A|B|||E|||B|||||||||||B|||||||||||B|A|A|B||B|||A|B|A||C|||||||B|
2021|35|3551207|0|1|0|18OCT2021|B|40|A|B|D|A|A|A||C||||||21||B|A|B|A|B|A|A|3|B|A|A|A|A|A||||||||A|||A|A|A|A|A|A|A|B|A|B||||||D|E||G|||||A|A|A|A|A|B|A|1|A|B|B|A|A|A|B||B|B||||||||||A|B|B|1|A|B|B|A|B||A|A|B||||||A||B||||||||G|A|||||||||||B|A|A|B||B|||A|A|||||E|||H|Avaliação de desempenho por via acadêmica.|B|
2021|35|3551306|0|1|0|14OCT2021|B|59|A|B|D|A|A|A||||||||30|4|A|B|B|A|B|A|B|6|A|A|A|A|A|A|B||A|A|B|A|B|B|B||A|A|A|A|A|A|A|B|A|B|B|||||D|E||G|||||B|B|A|A|A|B|A|2|A|B|A|A|A|A|A|B|A|A|B|B|A|A|A|B|A|A|A|A|A|A|2|A|B|A|A|A|B|A|A|B|C|||||B|||||||||||B|||||||||||B|A|A|B||B|||A|B|A||C|D|||G|||B|
2021|35|3551405|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3551504|0|1|0|18OCT2021|B|59|A|B|D|A|A||||D|||||30|4|A|B|A|A|A|A|A|24|A|A|A|A|A|A|A|Apae, ACI,  Sebrae, Sesi, Senai.|B|A|A|A|A|B|A|Consulta com os professores da Unidade Escolar.|A|A|A|A|A|A|A|A|A|A|B|||B||D||||H||||A|A|A|A|A|B|A|5|A|A|A|B|B|A|A|A|B|B||||||||||A|B|B|5|A|A|A|A|A|A|A|A|B|||E|F||A||B|||||D||||A|A|B|C|D|E|F|G|H|||B|A|A|B||B|||A|A|||C|||||||B|Está ótimo.
2021|35|3551603|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3551702|0|1|0|03DEC2021|B|52|A|B|C|A|A|A|B||D|||||30|1|A|B|A|A|A|A|A|32|A|A|A|A|A|A|||B|B|B|A|B|B|A|Para ser Gestor é preciso ser professor efetivo da Rede Municipal, ter 4 anos de experiência, realizar cadastro de intenção e passar por entrevista para seleção.|B|B|B|B|A|A|A|A|A|B|A|Musicalização para Educação Infantil.||||D||F|||I|||A|A|A|A|A|B|A|2|A|A|A|A|B|A|B||A||B|A|B|B|B|B|A|A|B|A|A|B|2|A|A|A|A|B||A|A|B||||||A||B|C|||||E|||A|||||||||I||C|C|C|C|A|B|C||A|A||||||||||A|Possibilidade de colocarmos mais opções nas questões de múltipla escolha.
2021|35|3551801|0|1|0|26NOV2021|B|58|A|B|C|A|A||||D|||||30|5|A|B|A|A|B|A|B|10|B|A|A|A|A|A|B||A|A|A|B|B|B|B||A|A|A|A|A|A|A|B|A|B|B|||||D|E||G|||||A|A|A|A|A|B|A|3|A|B|A|A|A|A|B||B|B||||||||||A|A|B|2|A|B|A|A|B||A|A|B|C||E|||A||B|C|||||E|||A|A|B||||F|G|H|||C|A|A|C|||C||A|A|A||C|||||||B|A inclusão do questionamento quanto a nossa opinião referente ao perfil do aplicador (que sejam profissionais da educação)
2021|35|3551900|0|1|0|08DEC2021|A|50|A|A|D|A|A|||C||||||30|1|A|B|B|A|B|A|B|10|A|A|A|A|A|A|B||A|B|B|B|B|B|B||A|B|B|B|B|B|B|B|B|B|A|A formação continuada aconteceu nas reuniões de ATPC (remoto e presencial), versando os temas: BNCC, Prática de sala de aula, Mapas focais e Avaliação.||B||D|||||I|||A|A|A|A|A|A|A|2|A|B|B|A|B|A|A|A|B|B||||||||||A|A|B|3|A|B|B|A|A|A|A|A|B||||||A|A|B|C||||D||||A|A|B|||E|F|G||||B|A|A|B|A|B|C||A|A|A|B|C|D||||||B|Esse questionário abrange todas as dimensões pertinentes e relevantes à Secretaria Municipal de Educação.
2021|35|3552007|0|1|0|14OCT2021|B|70|A|B|C|A|A|A|||D|||||30|2|A|B|B|A|B|A|B|5|B|A|A|A|A|A|B||A|A|A|A|B|B|B||A|B|A|B|B|A|B|B|A|B|A|Volta ao Novo - Instituto Ayrton Senna||||D|||G||I|||A|A|A|A|A|B|A|0|A|B|B|A|B|A|A|A|B|B||||||||||A|A|B|2|A|B|A|A|A|A|B||||||||A||B|C|||||E|||A|A|||||F|G|H|||B|A|A|C|A|B|||A|B|A|B|C|||||||B|Quanto a remuneração do professor da Educação Infantil comparando ao PEB1 é equivalente e ao PEB2 é inferior...Sobre a Remuneração da jornada de trabalho é referente a jornada de cargo efetivo e não a complementar ou suplementar.
2021|35|3552106|0|1|0|24NOV2021|B|46|A|B|D|A|A|A|||D|||||19|1|A|B|A|A|A|A|B|14|B|A|A|A|A|A|B||A|A|B|A|B|B|B||B|A|A|B|A|A|B|A|A|B|B|||||D||F|||I|||A|A|B|A|A|B|A|4|B|A|A|B|B|A|A|A|B|B||||||||||A|A|B|2|B|A|A|B|A|A|A|A|B||||||A||B|||B||||||A|A|B|||||||||B|A|A|B|||C||A|A|A|B|C|D|E|||||B|
2021|35|3552205|0|1|0|10DEC2021|A|42|A|B|D|A|A|A||||E||||22|1|A|B|A|A|B|A|A|135|B|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso publico|A|A|A|A|A|A|A|A|A|A|B|||B||||F||H||||A|A|A|A|A|B|A|2558|A|A|A|A|A|A|A|A|A|B|A|A|A|B|A|A|A|A|A|A|B|B|3|A|A|A|A|A|A|A|A|B||||||B|||||||||||A||B|||||||||A|A|A|A||B|C||A|A|A|B|C|D||||||B|Sem sugestoes
2021|35|3552304|0|1|0|25OCT2021|A|50|C|B|F|A|A|A|B|||||G|Coordenador Pedagógico em Escola de educação básica privada..Coordenador Pedagógico em Faculdade privada.|25|9|A|B|B|A|B|A|A|6|A|A|A|A|A|A|B||A|A|B|A|B|B|B||A|A|A|A|A|A|A|A|A|A|B|||B||D||F||||||A|A|A|B|B|A|B||||||||||B|B||||||||||A|A|A|0|A|B|A|A|B||A|A|B|C||E|||A|A|B|C||B||||||A|A||C||E|F|G||||A|A|A|A|A|B|C||A|A|A||C|||||||B|Não se aplica.
2021|35|3552403|0|1|0|17NOV2021|A|52|A|B|C|B|B|||||||||||B|B|A|A|A|A|B|1449|B|A|A|A|A|A|B||A|A|A|A|A|B|B||A|A|A|A|A|A|A|A|A|A|A|Leitura e convivência ética nas escolas;.Iniciação Científica;.Mapa Conceitual.||||D||F||H||||A|A|A|A|A|A|A|278|A|A|A|A|A|A|A|A|A|B|A|A|B|B|B|A|B|A|B|A|A|B|700|A|A|A|A|B||A||B||||||A|A|B|C||||D||||A||B|||||||||B|B|B|B|||C||A|A||||||||||B|
2021|35|3552502|0|1|0|09NOV2021|A|56|A|B|E|A|A|A|B|C||E||||30|4|A|B|A|A|A|A||||||||||||||||||||||||||||||||||||||||||||||||A|3|A|A|A|A|B|A|A|A|A|A|A|A|B|B|B|A|A|A|A|A|A|B|5|A|A|A|A|A||A|A|B|C||E|||A||B|||||D||||A|||||||||||A|A|A|A||B|||A|A|A||C|D||||||A|
2021|35|3552551|0|1|0|14OCT2021|B|36|A|B|D|A|A|A||||E||||11|2|A|B|A|A|B|A|B|5|B|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso Público Municipal|A|A|A|A|A|A|B|B|A|A|B|||B||D|||||I|||A|A|A|A|A|A|A|0|A|B|A|A|B|A|B||A|A|A|A|A|A|A|A|A|A|A|A|A|A|0|A|B|A|A|B||A|A|B|C||E|||A||B|||B||||||A|A|B|C|D|E||||||B|A|A|B|A|B|||A|B|A|B|C|||||||A|
2021|35|3552601|0|1|0|04NOV2021|B|47|A|B|C|A|A|A|||D|||||27|5|A|B|A|A|B|A|A|5|B|A|A|A|A|A|B||A|B|B|B|B|B|B||C|A|A|A|A|A|A|B|A|A|B|||B|C|D||||||||A|A|A|A|A|A|A|0|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|0|A|A|A|A|A|A|A|A|||||||A||B|C|||||E|||B|||||||||||B|A|A|B|||C||B|B|A|B|C|D|E|||||B|
2021|35|3552700|0|1|0|01DEC2021|B|51|A|B|C|A|A|A||C||||||30|6|A|B|B|A|B|A|B|3|A|A|A|A|A|A|A|Secretaria de Esportes, Lazer e Cultura.|B|B|B|B|B|B|A|Concurso Público de Provas e Títulos|A|A|A|A|A|A|A|A|A|A|A|Parceria com o SEBRAE (Gestão e Empreendedorismo).||B|C||||||I|||A|A|A|A|A|A|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|1|B|A|A|A|B||A|A|B|C||E|||B|||||||||||A||B|||||||||B|A|A|B|||C||B|A|A|B|C|D|E|||||A|Concordamos com o questionário atual.
2021|35|3552809|0|1|0|22OCT2021|B|62|D|B|C|A|A|A|B|C|D|E||G|supervisor de ensino|30||A|B|A|A|B|A|A||A|A|A|A|B|A|B||A|A|A|A|B|B|B||A|A|A|B|A|A|A|A|A|B|A|Formações com temáticas socio emocionais.Orientação técnica para coordenadores pedagógicos||B|||||G||I|||B|A|B|B|A|B|A||A|A|A|A|B|A|A|A|A|B|A|A|B|B|A|A|B|B|A|A|A|B||A|A|A|A|A|A|A|A|B|C||E|||A|A|B|||||D||||A|A|B|C|D|E||G|H|||C|A|A|C||B|||A|A|A|B|C|D|E|||||A|Algumas informações quantitativas não foram respondidas, pois não havia a opção de escolha.quantidade de servidores lotados.quantidade de servidores da educação infantil.quantidade de servidores do ensino Fundamental...
2021|35|3552908|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3553005|0|1|0|14OCT2021|B|45|A|B|D|A|A|A||||||||17|5|A|B|B|A|B|A|B|6|A|A|A|A|A|A|||||||||A|INDICAÇÃO EM LISTA TRÍPLICE PELOS PARES PARA ESCOLHA DO CHEFE DO EXECUTIVO.|A|A|A|B|A|A|A|A|A|A||||||D||F|||I|||A|A|A|A|A|B|A|1|A|A|B|A|A|A|B||A|B|A|A|B|B|A|A|A|A|A|A|A|A|1|A|A|B|A|B||A|A|B|C||E|||A||B|||||D||||A|A|B|C|D|E|F|G|H|||B|B|B|B||B|||A|||||||||||B|NADA A ACRESCENTAR
2021|35|3553104|0|1|0|26OCT2021|A|26|C|B|D|A|A|A||||||||6||B|B|B|A|A|A|A|0|B|A|A|A|A|A|B||A|A|B|A|A|B|B||B|B|B|B|A|A|A|A|A|B|B||||C|D|E|||||||A|A|A|A|A|B|A|30|B|B|A|A|B|A|B||B|B||||||||||A|A|B|60|B|B|B|A|B||A|||C|||||A|A|B||A|||||||B|||||||||||A|A|A|A|A|B|C||B|A|A||C|||||||B|ok
2021|35|3553203|0|1|0|06DEC2021|B|53|A|B|C|A|A|A||||||||30|1|A|B|A|A|A|A|A|85|A|A|A|A|A|A|B||A|A|B|B|B|B|B||C|A|A|B|A|B|B|B|B|B|B|||||D|||G||I|||A|A|A|A|A|B|A|39|A|A|A|A|B|A|B||A|A|B|A|B|B|B|B|B|B|A|A|A|A|27|A|B|A|A|A|A|A|A|B||||||B|||||||||||B|||||||||||A|A|A|A||B|C||A|B|A|B|C|||||||B|
2021|35|3553302|0|1|0|19OCT2021|B|70|A|B|D|A|A|A||C|D|E||||30||A|B|B|A|A|A|B|7|A|A|A|A|A|A|A|SECRETARIA ESTADUAL|B|B|B|B|B|B|A|CONCURSO PUBLICO|A|A|A|A|A|A|A|B|A|B|B|||B||D|E|||||||A|A|A|A|A|A|A|1|A|A|A|A|A|A|B||B|B||||||||||A|A|A|2|A|A|A|A|B||A|A|B|C||E|||A||B||||||E|||A|||||||||||B|A|A|B|A|B|C||A|A|A|B|C|D|E|||||B|INVESTIMENTOS NO PROFESSOR EM ATENDIMENTO ESPECIALIZADO PARA FFORTALECER AS DEMANDAS SOCIOS EMOCIONAIS.
2021|35|3553401|0|1|0|05NOV2021|B|60|A|B|D|A|A|A||C|D|||G|inspetor de alunos, coordenador, professora e diretora de escola.|30|5|A|B|B|A|B|A|A||B|||||||||||||||||||||||||||||||||||||||||||||A||A|B|A|A|B|A|B||B|B||||||||||A|A|A||A|B|A|A|B||A||||||F||A|A|B|C||B||||||A|||||||||||C||A|A|||C||A|A|A||C|D||||||B|
2021|35|3553500|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3553609|0|1|0|23NOV2021|B|58|A|B|C|A|B|||||||||||A|B|A|A|B|A|A||A|A|A|A|A|A|B||A|A|B|A|A|B|B||A|A|A|A|A|A|A|A|A|A|B|||B||D||F||||||A|A|A|A|A|A|A||A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|A|4|A|A|A|A|A||A|A|B|C|D|E|F||A|A|B|C|A|B||D||||A|||||||G|H|||B|A|A|B||B|||A|A|A||C|D|E|||||B|
2021|35|3553658|0|1|0|01DEC2021|A||C|B|E|A|A|A|B|C||||G|Assessor pedagógico|11|1|A|B|A|A|A|A|A|5|B|B|A|A|B|A|B||B|B|B|B|B|B|A|Concurso público|A|A|B|B|A|A|B|A|A|B|B|||B|C|D||||||||A|A|B|A|A|B|B||||||||||B|B||||||||||A|A|A|0|A|B|A|A|B||A|A|B|C|D|E|F|G|A||B||A|||||||A|||||||||||B|A|A|B|A|B|C||A|A|A|B|C|||||||B|Em relação aos planos de carreira.
2021|35|3553708|0|1|0|04NOV2021|B|70|A|B|E|A|A|A|B|C|D|E||||30|5|A|B|A|A|B|A|A|41|B|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso Público|A|A|A|A|A|A|A|A|A|A||||B||D|E|||||||A|A|A|A|A|A|A|4|A|A|A|A|B|A|A|A|B|B||||||||||A|A|A|4|A|A|A|A|A|A|A|A|B|C||E|||B|||||||||||A|A|B|C|D|E|F|G|H|||B|A|A|B||B|||A|B|A||C|||||||B|
2021|35|3553807|0|1|0|15OCT2021|A|36|A|B|D|A|A|A||C|D|||||17||A|B|A|A|B|A|A|16|B|A|A|A|A|A|A|Associação Comercial, SEBRAE, Instituições financeiras|B|B|A|A|A|B|A|Concurso Público|A|A|A|A|A|A|A|A|A|A|B|||||D|E|F||||||A|A|A|A|A|A|A|150|A|A|A|A|A|A|A|A|A|B|A|A|B|B|B|B|B|B|B|A|A|A|180|A|A|A|A|A|A|A|A|B|C||E|||A||B||A|||||||A|A|B|||E|F|G|H|||B|A|A|B||B|||A|A|A|B|C|||||||B|Considero o questionário adequado
2021|35|3553856|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3553906|0|1|0|11NOV2021|A|68|A|B|D|A|A|A||C||||||29|5|A|B|B|A|A|A|B|3|A|A|A|A|A|A|A|UNESP Pres. Prudente ( FORPED) UNOESTE Pres. Prudente, APAE  de Pirapozinho, Lumem Pres. Prudente.|A|A|A|A|A||||C|A|A|A|A|A||A|A|||||B||D||F||||||A|A|A||A||B||||||||||B|B||||||||||||||A|B|A|A|B||A|A|B|C|||||B|||||||||||A|||||||||||A|A|A|B|A|B|C||A|A|A||C|||||||B|Que seja federalizado o PLANO DE CARREIRA dos municípios para que possam se uniformizar direitos e deveres da Educação Municipal.
2021|35|3553955|0|1|0|27OCT2021|B|45|A|B|D|A|B|||||||||||A|B|A|A|B|A|A||A|A|A|A|A|B|A|Univerdidades|B|B|B||B|B|A|Concurso Público|A|A|A|A|A|A|A|B|A|A||||B|||E|F||||||A|A|A|A|A|A|A||A|A|A|A|A|A|A|A|B|B||||||||||A|A|A|2|A|A|A|A|A|A|A|A|B|||E|||A||B||||C|||||A|||||||||||C|A|A|A||B|C|D|A|A|A|B|C|D||||H|Metas atingidas da Unidade Escolar|B|
2021|35|3554003|0|1|0|15OCT2021|B|48|A|B|D|A|A|A|||D|E||||30|1|B|B|A|A|B|A|B|67|A|A|A|A|A|A|A|Justiça Restaurativa.Clubes de Serviços.Empresas Privadas com Projetos Educacionais.Instituto Paulista de Magistrados.Instituto Ayrton Senna|A|A|B|A|B|B|B||A|A|A|A|A|A|A|A|A|A|A|Socioemocional.Projeto Eu Tenho Voz.Protocolo de segurança para retomada das aulas presenciais....||B||D|||||I|||B|A|A|A|A|B|A|9|A|A|A|A|B|B|B||B|B||||||||||A|A|B|9|A|A|A|A|B||A|A|B|C||E|||A||B|C||B||||||A|A|B|C|D|E|F|G|H|||A|A|A|A|||C||A|A|A|B|C|D|E|||||B|
